class,filename,image_path
pre_bloom,20260727_1711_pre_bloom_53_rot30.jpg,data/raw/pre_bloom/20260727_1711_pre_bloom_53_rot30.jpg
pre_bloom,20260328_1015_pre_bloom_14_bdown.jpg,data/raw/pre_bloom/20260328_1015_pre_bloom_14_bdown.jpg
wilting,20260819_1716_wilting_22_cup.jpg,data/raw/wilting/20260819_1716_wilting_22_cup.jpg
full_bloom,20260328_1115_full_bloom_137_cdown.jpg,data/raw/full_bloom/20260328_1115_full_bloom_137_cdown.jpg
wilting,20260824_1720_wilting_91_sdown.jpg,data/raw/wilting/20260824_1720_wilting_91_sdown.jpg
full_bloom,20260328_1054_full_bloom_86_cup.jpg,data/raw/full_bloom/20260328_1054_full_bloom_86_cup.jpg
pre_bloom,Budding0_0000_pre_bloom_80_cup.jpg,data/raw/pre_bloom/Budding0_0000_pre_bloom_80_cup.jpg
budding,20260328_1011_budding_94.jpg,data/raw/budding/20260328_1011_budding_94.jpg
seed_formation,20260328_1039_seed_formation_81.jpg,data/raw/seed_formation/20260328_1039_seed_formation_81.jpg
pre_bloom,20260328_1043_pre_bloom_42_rot30.jpg,data/raw/pre_bloom/20260328_1043_pre_bloom_42_rot30.jpg
pre_bloom,20260328_1108_pre_bloom_64_cdown.jpg,data/raw/pre_bloom/20260328_1108_pre_bloom_64_cdown.jpg
vegetative,vegetati_0000_vegetative_177_rot30.jpg,data/raw/vegetative/vegetati_0000_vegetative_177_rot30.jpg
wilting,20260824_1721_wilting_102_rot60.jpg,data/raw/wilting/20260824_1721_wilting_102_rot60.jpg
budding,20260328_1005_budding_65_bdown.jpg,data/raw/budding/20260328_1005_budding_65_bdown.jpg
pre_bloom,20260727_1555_pre_bloom_44.jpg,data/raw/pre_bloom/20260727_1555_pre_bloom_44.jpg
pre_bloom,20260727_1711_pre_bloom_49_sup.jpg,data/raw/pre_bloom/20260727_1711_pre_bloom_49_sup.jpg
seed_formation,20260328_1008_seed_formation_18_rot60.jpg,data/raw/seed_formation/20260328_1008_seed_formation_18_rot60.jpg
pre_bloom,20260328_1043_pre_bloom_41_cup.jpg,data/raw/pre_bloom/20260328_1043_pre_bloom_41_cup.jpg
budding,20260328_1011_budding_100_sdown.jpg,data/raw/budding/20260328_1011_budding_100_sdown.jpg
full_bloom,20260727_1723_full_bloom_67_bup.jpg,data/raw/full_bloom/20260727_1723_full_bloom_67_bup.jpg
pre_bloom,20260804_1723_pre_bloom_99.jpg,data/raw/pre_bloom/20260804_1723_pre_bloom_99.jpg
pre_bloom,20260727_1555_pre_bloom_37_bdown.jpg,data/raw/pre_bloom/20260727_1555_pre_bloom_37_bdown.jpg
pre_bloom,20260727_1555_pre_bloom_37.jpg,data/raw/pre_bloom/20260727_1555_pre_bloom_37.jpg
pre_bloom,20260727_1722_pre_bloom_58_rot45.jpg,data/raw/pre_bloom/20260727_1722_pre_bloom_58_rot45.jpg
seed_formation,20260328_1020_seed_formation_58_rot45.jpg,data/raw/seed_formation/20260328_1020_seed_formation_58_rot45.jpg
full_bloom,20260715_1556_full_bloom_7_rot30.jpg,data/raw/full_bloom/20260715_1556_full_bloom_7_rot30.jpg
wilting,20260819_1716_wilting_18_sdown.jpg,data/raw/wilting/20260819_1716_wilting_18_sdown.jpg
pre_bloom,20260727_1556_pre_bloom_47_bup.jpg,data/raw/pre_bloom/20260727_1556_pre_bloom_47_bup.jpg
vegetative,20260328_1117_vegetative_89_cdown.jpg,data/raw/vegetative/20260328_1117_vegetative_89_cdown.jpg
pre_bloom,20260328_1109_pre_bloom_68_sup.jpg,data/raw/pre_bloom/20260328_1109_pre_bloom_68_sup.jpg
seed_formation,20260328_1020_seed_formation_51_sup.jpg,data/raw/seed_formation/20260328_1020_seed_formation_51_sup.jpg
vegetative,20260328_1023_vegetative_18_rot45.jpg,data/raw/vegetative/20260328_1023_vegetative_18_rot45.jpg
seed_formation,20260727_1732_seed_formation_170_cup.jpg,data/raw/seed_formation/20260727_1732_seed_formation_170_cup.jpg
pre_bloom,20260811_1639_pre_bloom_110_sup.jpg,data/raw/pre_bloom/20260811_1639_pre_bloom_110_sup.jpg
pre_bloom,20260328_1108_pre_bloom_49_sdown.jpg,data/raw/pre_bloom/20260328_1108_pre_bloom_49_sdown.jpg
full_bloom,20260727_1709_full_bloom_54_sup.jpg,data/raw/full_bloom/20260727_1709_full_bloom_54_sup.jpg
full_bloom,20260328_1051_full_bloom_54_cdown.jpg,data/raw/full_bloom/20260328_1051_full_bloom_54_cdown.jpg
pre_bloom,20260727_1722_pre_bloom_58_cup.jpg,data/raw/pre_bloom/20260727_1722_pre_bloom_58_cup.jpg
pre_bloom,20260328_1018_pre_bloom_19_cdown.jpg,data/raw/pre_bloom/20260328_1018_pre_bloom_19_cdown.jpg
vegetative,20260712_0901_vegetative_124_rot60.jpg,data/raw/vegetative/20260712_0901_vegetative_124_rot60.jpg
budding,20260328_1005_budding_62_rot30.jpg,data/raw/budding/20260328_1005_budding_62_rot30.jpg
vegetative,20260712_0914_vegetative_145_cup.jpg,data/raw/vegetative/20260712_0914_vegetative_145_cup.jpg
pre_bloom,20260722_1743_pre_bloom_25_cup.jpg,data/raw/pre_bloom/20260722_1743_pre_bloom_25_cup.jpg
seed_formation,20260731_1719_seed_formation_184_bdown.jpg,data/raw/seed_formation/20260731_1719_seed_formation_184_bdown.jpg
budding,20260328_1110_budding_172_cup.jpg,data/raw/budding/20260328_1110_budding_172_cup.jpg
seed_formation,20260328_1041_seed_formation_110_sdown.jpg,data/raw/seed_formation/20260328_1041_seed_formation_110_sdown.jpg
budding,20260328_1122_budding_210_sup.jpg,data/raw/budding/20260328_1122_budding_210_sup.jpg
vegetative,20260328_1046_vegetative_58_bup.jpg,data/raw/vegetative/20260328_1046_vegetative_58_bup.jpg
budding,20260328_1121_budding_196_rot30.jpg,data/raw/budding/20260328_1121_budding_196_rot30.jpg
vegetative,20260328_1046_vegetative_55_rot30.jpg,data/raw/vegetative/20260328_1046_vegetative_55_rot30.jpg
vegetative,20260712_0901_vegetative_123_cup.jpg,data/raw/vegetative/20260712_0901_vegetative_123_cup.jpg
wilting,20260824_1705_wilting_45.jpg,data/raw/wilting/20260824_1705_wilting_45.jpg
full_bloom,20260328_1109_full_bloom_107_sup.jpg,data/raw/full_bloom/20260328_1109_full_bloom_107_sup.jpg
pre_bloom,20260722_1742_pre_bloom_16_sdown.jpg,data/raw/pre_bloom/20260722_1742_pre_bloom_16_sdown.jpg
seed_formation,20260328_1007_seed_formation_4_sup.jpg,data/raw/seed_formation/20260328_1007_seed_formation_4_sup.jpg
seed_formation,20260722_1745_seed_formation_13_bdown.jpg,data/raw/seed_formation/20260722_1745_seed_formation_13_bdown.jpg
wilting,20260814_1646_wilting_39_rot30.jpg,data/raw/wilting/20260814_1646_wilting_39_rot30.jpg
pre_bloom,20260726_1336_pre_bloom_30_sdown.jpg,data/raw/pre_bloom/20260726_1336_pre_bloom_30_sdown.jpg
full_bloom,20260328_1013_full_bloom_12_sdown.jpg,data/raw/full_bloom/20260328_1013_full_bloom_12_sdown.jpg
seed_formation,20260328_1039_seed_formation_81_rot60.jpg,data/raw/seed_formation/20260328_1039_seed_formation_81_rot60.jpg
budding,20260328_1110_budding_165_bup.jpg,data/raw/budding/20260328_1110_budding_165_bup.jpg
budding,20260328_1011_budding_89.jpg,data/raw/budding/20260328_1011_budding_89.jpg
vegetative,20260712_0901_vegetative_120_cdown.jpg,data/raw/vegetative/20260712_0901_vegetative_120_cdown.jpg
seed_formation,20260731_1719_seed_formation_180_cup.jpg,data/raw/seed_formation/20260731_1719_seed_formation_180_cup.jpg
pre_bloom,20260328_1005_pre_bloom_8_rot60.jpg,data/raw/pre_bloom/20260328_1005_pre_bloom_8_rot60.jpg
vegetative,20260328_1015_vegetative_12_cup.jpg,data/raw/vegetative/20260328_1015_vegetative_12_cup.jpg
full_bloom,20260328_1036_full_bloom_27_rot60.jpg,data/raw/full_bloom/20260328_1036_full_bloom_27_rot60.jpg
pre_bloom,20260731_1708_pre_bloom_90_sup.jpg,data/raw/pre_bloom/20260731_1708_pre_bloom_90_sup.jpg
pre_bloom,20260328_1043_pre_bloom_44_cup.jpg,data/raw/pre_bloom/20260328_1043_pre_bloom_44_cup.jpg
budding,20260328_1122_budding_201_rot60.jpg,data/raw/budding/20260328_1122_budding_201_rot60.jpg
seed_formation,20260328_1020_seed_formation_44_rot45.jpg,data/raw/seed_formation/20260328_1020_seed_formation_44_rot45.jpg
seed_formation,20260328_1041_seed_formation_113_sup.jpg,data/raw/seed_formation/20260328_1041_seed_formation_113_sup.jpg
seed_formation,20260328_1022_seed_formation_68.jpg,data/raw/seed_formation/20260328_1022_seed_formation_68.jpg
pre_bloom,20260722_1743_pre_bloom_20_bdown.jpg,data/raw/pre_bloom/20260722_1743_pre_bloom_20_bdown.jpg
wilting,20260824_1705_wilting_42_bup.jpg,data/raw/wilting/20260824_1705_wilting_42_bup.jpg
wilting,20260824_1708_wilting_72_cdown.jpg,data/raw/wilting/20260824_1708_wilting_72_cdown.jpg
wilting,20260819_1659_wilting_16.jpg,data/raw/wilting/20260819_1659_wilting_16.jpg
seed_formation,20260328_1019_seed_formation_35_sdown.jpg,data/raw/seed_formation/20260328_1019_seed_formation_35_sdown.jpg
seed_formation,20260328_1039_seed_formation_79.jpg,data/raw/seed_formation/20260328_1039_seed_formation_79.jpg
wilting,20260819_1716_wilting_22_bup.jpg,data/raw/wilting/20260819_1716_wilting_22_bup.jpg
pre_bloom,20260328_1043_pre_bloom_40_rot45.jpg,data/raw/pre_bloom/20260328_1043_pre_bloom_40_rot45.jpg
seed_formation,20260328_1041_seed_formation_114_cdown.jpg,data/raw/seed_formation/20260328_1041_seed_formation_114_cdown.jpg
pre_bloom,20260328_1043_pre_bloom_46_rot30.jpg,data/raw/pre_bloom/20260328_1043_pre_bloom_46_rot30.jpg
budding,20260328_1011_budding_95_bdown.jpg,data/raw/budding/20260328_1011_budding_95_bdown.jpg
wilting,20260814_1636_wilting_14_rot60.jpg,data/raw/wilting/20260814_1636_wilting_14_rot60.jpg
full_bloom,20260328_1053_full_bloom_77_cup.jpg,data/raw/full_bloom/20260328_1053_full_bloom_77_cup.jpg
budding,20260328_1011_budding_94_cdown.jpg,data/raw/budding/20260328_1011_budding_94_cdown.jpg
pre_bloom,20260328_1003_pre_bloom_5_sdown.jpg,data/raw/pre_bloom/20260328_1003_pre_bloom_5_sdown.jpg
budding,20260328_1115_budding_181_sup.jpg,data/raw/budding/20260328_1115_budding_181_sup.jpg
full_bloom,20260727_1709_full_bloom_43_sup.jpg,data/raw/full_bloom/20260727_1709_full_bloom_43_sup.jpg
budding,20260328_1121_budding_195_bup.jpg,data/raw/budding/20260328_1121_budding_195_bup.jpg
vegetative,20260712_0902_vegetative_141.jpg,data/raw/vegetative/20260712_0902_vegetative_141.jpg
pre_bloom,20260328_1109_pre_bloom_70_bdown.jpg,data/raw/pre_bloom/20260328_1109_pre_bloom_70_bdown.jpg
vegetative,flowerin_0000_vegetative_166.jpg,data/raw/vegetative/flowerin_0000_vegetative_166.jpg
pre_bloom,20260328_1002_pre_bloom_1.jpg,data/raw/pre_bloom/20260328_1002_pre_bloom_1.jpg
budding,20260328_1111_budding_177.jpg,data/raw/budding/20260328_1111_budding_177.jpg
vegetative,20260328_1046_vegetative_64_sup.jpg,data/raw/vegetative/20260328_1046_vegetative_64_sup.jpg
vegetative,20260712_0902_vegetative_138_bup.jpg,data/raw/vegetative/20260712_0902_vegetative_138_bup.jpg
budding,20260328_1005_budding_10_sup.jpg,data/raw/budding/20260328_1005_budding_10_sup.jpg
vegetative,20260328_1116_vegetative_73_rot60.jpg,data/raw/vegetative/20260328_1116_vegetative_73_rot60.jpg
budding,20260328_1055_budding_146_bdown.jpg,data/raw/budding/20260328_1055_budding_146_bdown.jpg
seed_formation,20260328_1041_seed_formation_110_bup.jpg,data/raw/seed_formation/20260328_1041_seed_formation_110_bup.jpg
wilting,20260814_1636_wilting_20_bup.jpg,data/raw/wilting/20260814_1636_wilting_20_bup.jpg
wilting,20260727_1724_wilting_12_rot30.jpg,data/raw/wilting/20260727_1724_wilting_12_rot30.jpg
full_bloom,flowerin_0000_full_bloom_147.jpg,data/raw/full_bloom/flowerin_0000_full_bloom_147.jpg
seed_formation,20260328_1007_seed_formation_6.jpg,data/raw/seed_formation/20260328_1007_seed_formation_6.jpg
vegetative,vegetati_0000_vegetative_177_bup.jpg,data/raw/vegetative/vegetati_0000_vegetative_177_bup.jpg
wilting,20260824_1720_wilting_94_sdown.jpg,data/raw/wilting/20260824_1720_wilting_94_sdown.jpg
pre_bloom,20260328_1003_pre_bloom_3_sup.jpg,data/raw/pre_bloom/20260328_1003_pre_bloom_3_sup.jpg
wilting,20260814_1636_wilting_15_sdown.jpg,data/raw/wilting/20260814_1636_wilting_15_sdown.jpg
seed_formation,20260722_1745_seed_formation_157_rot30.jpg,data/raw/seed_formation/20260722_1745_seed_formation_157_rot30.jpg
budding,20260328_1055_budding_138_rot45.jpg,data/raw/budding/20260328_1055_budding_138_rot45.jpg
pre_bloom,20260712_0854_pre_bloom_3_cdown.jpg,data/raw/pre_bloom/20260712_0854_pre_bloom_3_cdown.jpg
pre_bloom,Budding0_0000_pre_bloom_80_bdown.jpg,data/raw/pre_bloom/Budding0_0000_pre_bloom_80_bdown.jpg
budding,20260328_1110_budding_168_rot60.jpg,data/raw/budding/20260328_1110_budding_168_rot60.jpg
pre_bloom,20260731_1657_pre_bloom_83.jpg,data/raw/pre_bloom/20260731_1657_pre_bloom_83.jpg
full_bloom,20260328_1110_full_bloom_120_sdown.jpg,data/raw/full_bloom/20260328_1110_full_bloom_120_sdown.jpg
budding,20260328_1055_budding_141_cdown.jpg,data/raw/budding/20260328_1055_budding_141_cdown.jpg
pre_bloom,flowerin_0000_pre_bloom_81_rot45.jpg,data/raw/pre_bloom/flowerin_0000_pre_bloom_81_rot45.jpg
seed_formation,20260727_1732_seed_formation_169_sup.jpg,data/raw/seed_formation/20260727_1732_seed_formation_169_sup.jpg
pre_bloom,20260328_1109_pre_bloom_68_rot60.jpg,data/raw/pre_bloom/20260328_1109_pre_bloom_68_rot60.jpg
budding,20260328_1005_budding_10_cdown.jpg,data/raw/budding/20260328_1005_budding_10_cdown.jpg
budding,20260328_1110_budding_172_sdown.jpg,data/raw/budding/20260328_1110_budding_172_sdown.jpg
pre_bloom,20260328_1015_pre_bloom_14_rot30.jpg,data/raw/pre_bloom/20260328_1015_pre_bloom_14_rot30.jpg
vegetative,20260722_1659_vegetative_146_bup.jpg,data/raw/vegetative/20260722_1659_vegetative_146_bup.jpg
budding,20260328_1110_budding_172_rot45.jpg,data/raw/budding/20260328_1110_budding_172_rot45.jpg
full_bloom,20260328_1054_full_bloom_89_bup.jpg,data/raw/full_bloom/20260328_1054_full_bloom_89_bup.jpg
full_bloom,20260715_1557_full_bloom_12_sdown.jpg,data/raw/full_bloom/20260715_1557_full_bloom_12_sdown.jpg
wilting,20260814_1646_wilting_42_sdown.jpg,data/raw/wilting/20260814_1646_wilting_42_sdown.jpg
wilting,20260824_1721_wilting_102_sup.jpg,data/raw/wilting/20260824_1721_wilting_102_sup.jpg
pre_bloom,20260731_1708_pre_bloom_91_rot30.jpg,data/raw/pre_bloom/20260731_1708_pre_bloom_91_rot30.jpg
pre_bloom,20260727_1736_pre_bloom_70.jpg,data/raw/pre_bloom/20260727_1736_pre_bloom_70.jpg
full_bloom,20260328_1100_full_bloom_100_cdown.jpg,data/raw/full_bloom/20260328_1100_full_bloom_100_cdown.jpg
budding,20260328_1005_budding_17_cdown.jpg,data/raw/budding/20260328_1005_budding_17_cdown.jpg
budding,20260328_1011_budding_94_sup.jpg,data/raw/budding/20260328_1011_budding_94_sup.jpg
budding,20260328_1121_budding_195_sup.jpg,data/raw/budding/20260328_1121_budding_195_sup.jpg
budding,20260328_1122_budding_212_rot30.jpg,data/raw/budding/20260328_1122_budding_212_rot30.jpg
budding,20260328_1110_budding_167_bup.jpg,data/raw/budding/20260328_1110_budding_167_bup.jpg
vegetative,20260804_1656_vegetative_156_rot30.jpg,data/raw/vegetative/20260804_1656_vegetative_156_rot30.jpg
wilting,20260814_1637_wilting_24_bup.jpg,data/raw/wilting/20260814_1637_wilting_24_bup.jpg
seed_formation,20260731_1719_seed_formation_182_rot30.jpg,data/raw/seed_formation/20260731_1719_seed_formation_182_rot30.jpg
full_bloom,20260328_1036_full_bloom_27_sup.jpg,data/raw/full_bloom/20260328_1036_full_bloom_27_sup.jpg
pre_bloom,20260328_1003_pre_bloom_3_cup.jpg,data/raw/pre_bloom/20260328_1003_pre_bloom_3_cup.jpg
vegetative,20260328_1011_vegetative_8_rot60.jpg,data/raw/vegetative/20260328_1011_vegetative_8_rot60.jpg
pre_bloom,20260328_1043_pre_bloom_45_bdown.jpg,data/raw/pre_bloom/20260328_1043_pre_bloom_45_bdown.jpg
wilting,20260824_1705_wilting_41_bup.jpg,data/raw/wilting/20260824_1705_wilting_41_bup.jpg
full_bloom,20260328_1109_full_bloom_109_bup.jpg,data/raw/full_bloom/20260328_1109_full_bloom_109_bup.jpg
budding,20260328_1005_budding_16_sup.jpg,data/raw/budding/20260328_1005_budding_16_sup.jpg
wilting,20260814_1646_wilting_38_bdown.jpg,data/raw/wilting/20260814_1646_wilting_38_bdown.jpg
seed_formation,20260727_1733_seed_formation_176_rot30.jpg,data/raw/seed_formation/20260727_1733_seed_formation_176_rot30.jpg
seed_formation,20260328_1020_seed_formation_55_cup.jpg,data/raw/seed_formation/20260328_1020_seed_formation_55_cup.jpg
vegetative,20260712_0902_vegetative_132_bup.jpg,data/raw/vegetative/20260712_0902_vegetative_132_bup.jpg
pre_bloom,20260804_1724_pre_bloom_108_cdown.jpg,data/raw/pre_bloom/20260804_1724_pre_bloom_108_cdown.jpg
full_bloom,20260727_1722_full_bloom_58_cup.jpg,data/raw/full_bloom/20260727_1722_full_bloom_58_cup.jpg
wilting,20260814_1646_wilting_38_rot30.jpg,data/raw/wilting/20260814_1646_wilting_38_rot30.jpg
seed_formation,20260722_1745_seed_formation_11_rot30.jpg,data/raw/seed_formation/20260722_1745_seed_formation_11_rot30.jpg
pre_bloom,20260328_1108_pre_bloom_53_sdown.jpg,data/raw/pre_bloom/20260328_1108_pre_bloom_53_sdown.jpg
pre_bloom,20260727_1555_pre_bloom_41_cup.jpg,data/raw/pre_bloom/20260727_1555_pre_bloom_41_cup.jpg
full_bloom,20260727_1709_full_bloom_51_bdown.jpg,data/raw/full_bloom/20260727_1709_full_bloom_51_bdown.jpg
budding,budding3_0000_budding_225_rot45.jpg,data/raw/budding/budding3_0000_budding_225_rot45.jpg
seed_formation,20260727_1732_seed_formation_169.jpg,data/raw/seed_formation/20260727_1732_seed_formation_169.jpg
pre_bloom,20260328_1003_pre_bloom_4_sdown.jpg,data/raw/pre_bloom/20260328_1003_pre_bloom_4_sdown.jpg
full_bloom,20260722_1803_full_bloom_27_bup.jpg,data/raw/full_bloom/20260722_1803_full_bloom_27_bup.jpg
pre_bloom,20260727_1722_pre_bloom_58_cdown.jpg,data/raw/pre_bloom/20260727_1722_pre_bloom_58_cdown.jpg
vegetative,20260328_1046_vegetative_59_rot30.jpg,data/raw/vegetative/20260328_1046_vegetative_59_rot30.jpg
budding,20260328_1042_budding_131_cup.jpg,data/raw/budding/20260328_1042_budding_131_cup.jpg
full_bloom,20260328_1051_full_bloom_52_bdown.jpg,data/raw/full_bloom/20260328_1051_full_bloom_52_bdown.jpg
seed_formation,20260328_1021_seed_formation_60_cdown.jpg,data/raw/seed_formation/20260328_1021_seed_formation_60_cdown.jpg
seed_formation,20260731_1719_seed_formation_181_rot60.jpg,data/raw/seed_formation/20260731_1719_seed_formation_181_rot60.jpg
pre_bloom,flowerin_0000_pre_bloom_81.jpg,data/raw/pre_bloom/flowerin_0000_pre_bloom_81.jpg
wilting,20260824_1709_wilting_84_rot30.jpg,data/raw/wilting/20260824_1709_wilting_84_rot30.jpg
budding,20260328_1005_budding_58_sup.jpg,data/raw/budding/20260328_1005_budding_58_sup.jpg
vegetative,flowerin_0000_vegetative_164_sdown.jpg,data/raw/vegetative/flowerin_0000_vegetative_164_sdown.jpg
pre_bloom,20260731_1656_pre_bloom_82.jpg,data/raw/pre_bloom/20260731_1656_pre_bloom_82.jpg
pre_bloom,20260727_1711_pre_bloom_51_cdown.jpg,data/raw/pre_bloom/20260727_1711_pre_bloom_51_cdown.jpg
seed_formation,20260727_1715_seed_formation_27_bup.jpg,data/raw/seed_formation/20260727_1715_seed_formation_27_bup.jpg
wilting,20260819_1716_wilting_24_cdown.jpg,data/raw/wilting/20260819_1716_wilting_24_cdown.jpg
pre_bloom,20260328_1108_pre_bloom_53_bdown.jpg,data/raw/pre_bloom/20260328_1108_pre_bloom_53_bdown.jpg
budding,20260328_1055_budding_141.jpg,data/raw/budding/20260328_1055_budding_141.jpg
seed_formation,20260731_1719_seed_formation_182.jpg,data/raw/seed_formation/20260731_1719_seed_formation_182.jpg
seed_formation,20260328_1020_seed_formation_51_bdown.jpg,data/raw/seed_formation/20260328_1020_seed_formation_51_bdown.jpg
budding,20260328_1122_budding_202_bup.jpg,data/raw/budding/20260328_1122_budding_202_bup.jpg
seed_formation,20260328_1040_seed_formation_96_cdown.jpg,data/raw/seed_formation/20260328_1040_seed_formation_96_cdown.jpg
budding,20260328_1005_budding_20_rot60.jpg,data/raw/budding/20260328_1005_budding_20_rot60.jpg
vegetative,20260328_1038_vegetative_53.jpg,data/raw/vegetative/20260328_1038_vegetative_53.jpg
budding,20260328_1005_budding_5_rot30.jpg,data/raw/budding/20260328_1005_budding_5_rot30.jpg
pre_bloom,20260731_1658_pre_bloom_86_rot45.jpg,data/raw/pre_bloom/20260731_1658_pre_bloom_86_rot45.jpg
seed_formation,20260328_1040_seed_formation_96.jpg,data/raw/seed_formation/20260328_1040_seed_formation_96.jpg
budding,20260328_1056_budding_152_rot45.jpg,data/raw/budding/20260328_1056_budding_152_rot45.jpg
budding,20260328_1111_budding_178_rot30.jpg,data/raw/budding/20260328_1111_budding_178_rot30.jpg
budding,20260328_1005_budding_67_sup.jpg,data/raw/budding/20260328_1005_budding_67_sup.jpg
wilting,20260819_1716_wilting_24_bup.jpg,data/raw/wilting/20260819_1716_wilting_24_bup.jpg
vegetative,20260328_1037_vegetative_45.jpg,data/raw/vegetative/20260328_1037_vegetative_45.jpg
seed_formation,20260328_1022_seed_formation_64_bdown.jpg,data/raw/seed_formation/20260328_1022_seed_formation_64_bdown.jpg
budding,20260328_1055_budding_146_rot30.jpg,data/raw/budding/20260328_1055_budding_146_rot30.jpg
full_bloom,20260328_1109_full_bloom_105_rot60.jpg,data/raw/full_bloom/20260328_1109_full_bloom_105_rot60.jpg
vegetative,20260712_0902_vegetative_135_bdown.jpg,data/raw/vegetative/20260712_0902_vegetative_135_bdown.jpg
pre_bloom,20260731_1708_pre_bloom_89_rot60.jpg,data/raw/pre_bloom/20260731_1708_pre_bloom_89_rot60.jpg
wilting,20260824_1708_wilting_78_rot45.jpg,data/raw/wilting/20260824_1708_wilting_78_rot45.jpg
budding,20260328_1055_budding_144_bup.jpg,data/raw/budding/20260328_1055_budding_144_bup.jpg
full_bloom,20260328_1036_full_bloom_28_rot45.jpg,data/raw/full_bloom/20260328_1036_full_bloom_28_rot45.jpg
budding,20260328_1054_budding_133_cdown.jpg,data/raw/budding/20260328_1054_budding_133_cdown.jpg
budding,20260328_1011_budding_109_cup.jpg,data/raw/budding/20260328_1011_budding_109_cup.jpg
budding,20260328_1005_budding_54_sdown.jpg,data/raw/budding/20260328_1005_budding_54_sdown.jpg
full_bloom,20260328_1051_full_bloom_50_rot60.jpg,data/raw/full_bloom/20260328_1051_full_bloom_50_rot60.jpg
full_bloom,20260328_1100_full_bloom_99_bdown.jpg,data/raw/full_bloom/20260328_1100_full_bloom_99_bdown.jpg
wilting,20260824_1706_wilting_55_rot60.jpg,data/raw/wilting/20260824_1706_wilting_55_rot60.jpg
seed_formation,20260328_1020_seed_formation_58_rot60.jpg,data/raw/seed_formation/20260328_1020_seed_formation_58_rot60.jpg
full_bloom,20260328_1053_full_bloom_84_rot45.jpg,data/raw/full_bloom/20260328_1053_full_bloom_84_rot45.jpg
wilting,20260824_1706_wilting_61_rot60.jpg,data/raw/wilting/20260824_1706_wilting_61_rot60.jpg
full_bloom,20260328_1036_full_bloom_23.jpg,data/raw/full_bloom/20260328_1036_full_bloom_23.jpg
full_bloom,20260328_1053_full_bloom_79_sup.jpg,data/raw/full_bloom/20260328_1053_full_bloom_79_sup.jpg
vegetative,20260328_1032_vegetative_37_cup.jpg,data/raw/vegetative/20260328_1032_vegetative_37_cup.jpg
vegetative,20260712_0838_vegetative_106_cdown.jpg,data/raw/vegetative/20260712_0838_vegetative_106_cdown.jpg
seed_formation,20260328_1039_seed_formation_83_cup.jpg,data/raw/seed_formation/20260328_1039_seed_formation_83_cup.jpg
vegetative,flowerin_0000_vegetative_170_bdown.jpg,data/raw/vegetative/flowerin_0000_vegetative_170_bdown.jpg
full_bloom,20260727_1723_full_bloom_67_rot30.jpg,data/raw/full_bloom/20260727_1723_full_bloom_67_rot30.jpg
wilting,20260824_1709_wilting_85_cdown.jpg,data/raw/wilting/20260824_1709_wilting_85_cdown.jpg
wilting,20260814_1636_wilting_15_rot60.jpg,data/raw/wilting/20260814_1636_wilting_15_rot60.jpg
seed_formation,20260328_1039_seed_formation_79_bup.jpg,data/raw/seed_formation/20260328_1039_seed_formation_79_bup.jpg
full_bloom,bloom1.jpg,data/raw/full_bloom/bloom1.jpg
seed_formation,20260715_1602_seed_formation_143_rot30.jpg,data/raw/seed_formation/20260715_1602_seed_formation_143_rot30.jpg
pre_bloom,20260328_1042_pre_bloom_28_rot30.jpg,data/raw/pre_bloom/20260328_1042_pre_bloom_28_rot30.jpg
vegetative,20260712_0902_vegetative_129_rot45.jpg,data/raw/vegetative/20260712_0902_vegetative_129_rot45.jpg
full_bloom,20260328_1037_full_bloom_36_bdown.jpg,data/raw/full_bloom/20260328_1037_full_bloom_36_bdown.jpg
full_bloom,bloom4.p_0000_full_bloom_146_cdown.jpg,data/raw/full_bloom/bloom4.p_0000_full_bloom_146_cdown.jpg
seed_formation,20260328_1008_seed_formation_11.jpg,data/raw/seed_formation/20260328_1008_seed_formation_11.jpg
full_bloom,20260328_1115_full_bloom_139_cup.jpg,data/raw/full_bloom/20260328_1115_full_bloom_139_cup.jpg
wilting,20260819_1718_wilting_37_bdown.jpg,data/raw/wilting/20260819_1718_wilting_37_bdown.jpg
budding,budding2_0000_budding_224_rot60.jpg,data/raw/budding/budding2_0000_budding_224_rot60.jpg
wilting,20260727_1724_wilting_10_sdown.jpg,data/raw/wilting/20260727_1724_wilting_10_sdown.jpg
pre_bloom,20260328_1108_pre_bloom_49_bdown.jpg,data/raw/pre_bloom/20260328_1108_pre_bloom_49_bdown.jpg
vegetative,20260328_1015_vegetative_15_rot60.jpg,data/raw/vegetative/20260328_1015_vegetative_15_rot60.jpg
vegetative,20260328_1117_vegetative_94_rot30.jpg,data/raw/vegetative/20260328_1117_vegetative_94_rot30.jpg
wilting,20260814_1646_wilting_41.jpg,data/raw/wilting/20260814_1646_wilting_41.jpg
vegetative,20260328_1002_vegetative_1_cdown.jpg,data/raw/vegetative/20260328_1002_vegetative_1_cdown.jpg
full_bloom,20260328_1013_full_bloom_8_bup.jpg,data/raw/full_bloom/20260328_1013_full_bloom_8_bup.jpg
wilting,20260814_1637_wilting_22_rot30.jpg,data/raw/wilting/20260814_1637_wilting_22_rot30.jpg
vegetative,20260328_1116_vegetative_72_rot60.jpg,data/raw/vegetative/20260328_1116_vegetative_72_rot60.jpg
